38892|Golden Dragon|55.9519091|-3.2029223||
23707|Golden Rule|55.9390679|-3.2188177||
35787|Golf Hotel|56.0352|-2.831114||
13720|Golfer's Land|55.95223|-3.176948||
993|Gordon Arms|55.9516823|-3.2039774||
14436|Gordon Bank|55.87955|-3.112327||
18790|Gordon Street|55.9682|-3.1703||
35788|Gordon Terrace|55.9242|-3.1675||
33439|Gorebridge|55.843548|-3.0478409||
1671|Gorgie|55.93574|-3.2414663||
35550|Gorgie Road|55.938|-3.2317||
35923|Gorgie Road|55.9323|-3.249|35550|
1960|Gosford|55.998517|-2.885||
13717|Gosford House|55.97922|-2.88948||
17959|Gosford House|55.9986|-2.869562|13717|
21896|Gosford House|55.998715|-2.874776|13717|
13555|Governor's House|55.9531365|-3.1852817||
36543|Gracemount|55.9040411|-3.1501108||
8920|Graham Street|55.9725|-3.1864||
12740|Grange|55.991417|-3.604196||
13822|Grange House|55.977872|-3.202919||
12085|Grange Loan|55.9319|-3.1846||
36185|Grange Road|55.9363|-3.1848||
211|Granton|55.9785756|-3.2250203||
12076|Granton Harbour|55.984299|-3.222737||
214|Grassmarket|55.9474|-3.196||
1084|Grassmarket|55.946734|-3.19771|214|
2382|Grassmarket|55.947546|-3.196406|214|
12015|Gray's Mill|55.925|-3.255277||
35191|Great Junction Street|55.9706|-3.1717||
36571|Great Junction Street|55.9751|-3.1787|35191|
8851|Great King Street|55.9578|-3.1996||
24073|Great Stuart Street|55.9529|-3.2106||
19949|Green Castle|55.882528|-2.670071||
11656|Green Mantle|55.943894|-3.183804||
17917|Green Street|55.9616|-3.1885||
13578|Greenbank|55.9158297|-3.218674||
5821|Greenlaw|55.897965|-2.814456||
13487|Grey Horse|55.9332168|-3.1662616||
1093|Greyfriars|55.9468|-3.1914||
35131|Greyfriars Bobby|55.9468969|-3.1912784||
239|Greyfriars Church|55.9466769|-3.1926782|4194|Greyfriars Kirk
4194|Greyfriars Kirk|55.9466769|-3.1926782||
39493|Grosvenor Crescent|55.9478|-3.2186||
27923|Grosvenor Gardens|55.9467|-3.22||
15295|Grosvenor Street|55.9469|-3.2174||
1586|Guard Room|55.952601|-3.173452||
24066|Guthrie Street|55.9482|-3.1882||
35893|Gyle|55.9346905|-3.3033029||
1685|Habbie's Howe|55.842957|-3.300606||
1104|Haddington|55.952639|-2.800838||
1879|Haddington|55.947523|-2.786161|1104|
8221|Haddington|55.956506|-2.786343|1104|
13472|Hailes|55.966066|-2.690418||
2117|Hailes Castle|55.973222|-2.683287||
24435|Hailes Castle|55.973152|-2.682981|2117|
33738|Halfway House|55.9789603|-3.1865433||
17921|Hallyards|55.9479337|-3.3993461||
35782|Hamilton and Inches|55.952919|-3.201985||
35662|Hamilton Drive|55.9495|-3.1246||
26276|Hamilton House|55.947019|-3.240954||
31548|Hamilton Park|55.9495|-3.1265||
22929|Hamilton Place|55.9589|-3.2076||
35661|Hamilton Terrace|55.9493|-3.1214||
1674|Hanover Street|55.9535|-3.1973||
9360|Harelaw|55.979342|-2.881245||
251|Harmony House|55.930155|-3.204209||
36186|Harrison Gardens|55.9343|-3.2281||
37878|Harvieston House|55.832364|-3.040907||
17544|Hatton House|55.903922|-3.395244||
36321|Hatton Place|55.9376|-3.1888||
12757|Hawes Inn|55.990346|-3.385002||
30239|Hawes Inn|55.9903926|-3.3848638|12757|
29816|Hawkhill|55.9636|-3.1587||
1587|Hawthornden Castle|55.8610314|-3.1419795||
36584|Hawthornvale|55.9788|-3.1905||
686|Haymarket|55.9443862|-3.2187438||
4167|Haymarket|55.9462|-3.2172|686|
255|Heart of Midlothian|55.9495655|-3.1914772||
20549|Henderson Row|55.9602|-3.2037||
35440|Henderson Row|55.96006|-3.203199|20549|
35831|Henderson Street|55.9725|-3.1729||
538|Heriot Row|55.9553|-3.2023||
35366|Heriot-Watt University|55.911362|-3.325357||
35934|Heriot-Watt University|55.911655|-3.323128|35366|
36075|Heriot-Watt University|55.910854|-3.32246|35366|
12364|Hermiston|55.9181217|-3.3189497||
5195|Hermitage of Braid|55.9193911|-3.1912338||
4052|High Park|55.9588126|-3.3282508||
1608|High Riggs|55.945334|-3.202102||
13154|High Riggs|55.9454|-3.2023|1608|
34637|High School Yards|55.9488|-3.1844||
205|High Street|55.9501|-3.1882||
8740|Hill Place|55.9463|-3.1842||
20280|Hill Station|55.9224536|-3.2108475||
2252|Hill Street|55.9534|-3.2024||
12123|Hillend|55.883005|-3.208168||
30380|Hillend|55.886435|-3.198346|12123|
8155|Hilltown|55.9197454|-3.1040176||
14134|Holly Lodge|55.977674|-3.202945||
35258|Holy Corner|55.9343829|-3.2100034||
185|Holyrood|55.9498473|-3.183502||
3002|Holyrood Abbey|55.953122|-3.171594||
30892|Holyrood Abbey Church|55.9570229|-3.1641712|3002|Holyrood Abbey
3605|Holyrood Chapel|55.948675|-3.191156||
207|Holyrood Palace|55.952512|-3.173385||
35590|Holyrood Park|55.9430696|-3.1767594||
35600|Holyrood Park Road|55.9401|-3.1732||
35534|Holyrood Road|55.9499|-3.1791||
9528|Home Farm|55.981179|-3.330502||
22272|Home Farm|55.96016|-3.319737||
37848|Home Farm|55.916082|-3.046077||
36092|Home Street|55.9435|-3.2038||
36340|Hope Park Terrace|55.9407|-3.1818||
7003|Hope Street|55.9507|-3.2082||
36085|Hope Terrace|55.9333|-3.197||
29841|Hopetoun House|55.9960722|-3.4619186||
5777|Horse Wynd|55.9522|-3.1739||
8661|Horse Wynd|55.948336|-3.189064|5777|
19108|House O' Muir|55.850895|-3.229454||
10432|House of Dean|55.952941|-3.223478||
35529|Houston|55.992928|-2.706928||
24243|Howden Street|55.9443|-3.1824||
27396|Howe Street|55.9564|-3.2023||
8729|Hunter Square|55.9497|-3.1876||
1645|Hunter's Bog|55.9478369|-3.1654679||
13550|Hunter's Close|55.9476|-3.1945||
12202|Hunter's Tryst|55.9022196|-3.2209447||
21517|Hunter's Tryst|55.902261|-3.220874|12202|
24336|Huntly House|55.951333|-3.179627||
8591|Huntly Street|55.9626|-3.1995||
34367|Huntly Street|55.9626|-3.1994||
19857|Imperial House|55.978852|-3.167292||
6049|Inch House|55.924991|-3.158966||
24181|Inchgarvie|56.0013466|-3.3876863||
24182|Inchmickery|56.010408|-3.272589||
12362|India Place|55.9566|-3.2089||
17885|India Place|55.9572|-3.2074|12362|
17292|India Street|55.9559|-3.2059||
8802|Industrial School|55.960643|-3.179991||
8717|Infirmary Street|55.9482|-3.1853||
1977|Innerwick|55.952674|-2.440967||
6118|Inveresk|55.935359|-3.032894||
35980|Inveresk House|55.937382|-3.049693||
11864|Inverleith|55.9661275|-3.214736||
23829|Inverleith Park|55.9626177|-3.211561||
36115|Inverleith Place|55.9665|-3.2143||
8589|Inverleith Row|55.9669|-3.2049||
23245|Inverleith Row|55.9628|-3.1998|8589|
22480|Inverleith Terrace|55.96307|-3.207778||
35883|Iona Bar|55.963227|-3.1710142||
35882|Iona Street|55.9637|-3.1757||
2929|Ivy Cottage|55.932513|-3.655836||
1258|Jamaica Street|55.956|-3.2026||
23985|Jeanie Dean's Cottage|55.942591|-3.175311||
8532|Jeffrey Street|55.950606|-3.186572||
36240|Jeffrey Street|55.9513|-3.186|8532|
35120|Jenners|55.9526388|-3.1941058||
4738|Jock's Lodge|55.9551513|-3.1497023||
36131|Johnston Terrace|55.9481|-3.1978||
17878|Joppa|55.9484448|-3.0895401||
8640|Juniper Green|55.9030198|-3.2730931||
25659|Kaimes|55.8994431|-3.1637873||
35351|Kay's Bar|55.955739|-3.205059||
8921|Keir Street|55.9454|-3.1975||
1565|King's Hill|55.8597891|-3.2656503||
40564|King's Park|55.9430696|-3.1767594|35590|Holyrood Park
13483|King's Stables|55.946965|-3.200712||
14128|King's Stables|55.947146|-3.200557|13483|
36061|King's Stables Road|55.9478|-3.2024||
18390|King's Theatre|55.9420139|-3.2032204||
12251|Kingsburgh House|55.9457951|-3.2413268||
13698|Kinloch's Close|55.950331|-3.187204||
12502|Kirk Brae|55.9165|-3.1636||
4106|Kirk Loan|55.942286|-3.281166||
1156|Kirkgate|55.895221|-3.307136||
11466|Kirkgate|55.913|-3.1609|1156|
13518|Kirkgate|55.9129|-3.1614|1156|
4040|Kirklands|55.9337|-3.2876||
2109|Kirkliston|55.9557628|-3.4019771||
8498|Kirkliston|55.954176|-3.402737|2109|
12773|Kirknewton|55.8893833|-3.4216614||
32242|Kirktoun|55.996022|-3.47432||
16089|Knowes|55.989616|-2.619474||
30855|Knox House|55.953464|-2.770139||
6989|Lady Stair's Close|55.9499|-3.1938||
33336|Lanark Road|55.9054|-3.2791||
23444|Lansdowne Crescent|55.9474|-3.2182||
26262|Lansdowne Crescent|55.947628|-3.218347|23444|
35913|Largo Place|55.9747|-3.1807||
1502|Lasswade|55.88295|-3.118962||
3006|Lasswade|55.8834098|-3.1141952|1502|
35576|Last Drop|55.94784|-3.1953147|35362|The Last Drop
8722|Lauder Road|55.9346|-3.1867||
8671|Lauriston Place|55.9453|-3.191||
14933|Lauriston Place|55.9449|-3.1975|8671|
1077|Lawnmarket|55.9493|-3.1936||
36196|Learmonth Terrace|55.9554|-3.2188||
212|Leith|55.9757865|-3.1680197||
2240|Leith Docks|55.978479|-3.167761||
12137|Leith Docks|55.975912|-3.171322|2240|
23181|Leith Fort|55.977431|-3.184412||
956|Leith Street|55.9549|-3.1869||
8749|Leith Street|55.9548|-3.1871||
8799|Leith Street|55.954378|-3.186847|956|
35826|Leith Victoria Boxing Club|55.970744|-3.169547||
691|Leith Walk|55.9618|-3.1804||
1615|Leith Walk|55.9705|-3.1719|691|
2250|Leith Walk|55.9602|-3.1824|691|
2305|Leith Walk|55.961534|-3.180819|691|
2844|Leith Walk|55.9586|-3.1836|691|
8715|Leith Walk|55.9671|-3.1748|691|
9535|Leith Walk|55.9601|-3.1822|691|
20558|Lennox Street|55.9558|-3.214||
36100|Leslie Place|55.958|-3.2105||
33469|Leven Lodge|55.953591|-3.109244||
21285|Levenhall|55.9457745|-3.025594||
40647|Libberton|55.9130118|-3.1662543|2900|Liberton
2900|Liberton|55.9130118|-3.1662543||
7128|Liberton Brae|55.9157|-3.1666||
7140|Liberton Road|55.9205|-3.1675||
38165|Limefield|55.9042|-3.1308||
258|Linlithgow|55.97748|-3.585477||
1145|Linlithgow|55.976671|-3.585444|258|
1752|Linlithgow|55.975533|-3.603987|258|
8384|Linlithgow|55.976389|-3.607228|258|
16919|Linlithgow|55.975112|-3.636021|258|
1861|Linlithgow Palace|55.97801|-3.60143||
2998|Linlithgow Palace|55.978079|-3.600952|1861|
1102|Little France|55.9176624|-3.1333676||
27370|Little House|55.963513|-3.203787|38901|The Little House
6254|Little King Street|55.955082|-3.18831||
16195|Little Vantage|55.852843|-3.431512||
35731|Livingstone Place|55.9387|-3.1868||
10645|Loanhead|55.8792324|-3.1477199||
3963|Lochend|55.9621503|-3.157605||
8632|Lochend Close|55.95196|-3.177949||
34469|Lochend Close|55.9525|-3.1783|8632|
16153|Lochend Loch|55.961353|-3.1616437||
22378|Logan Burn|55.838618|-3.315679||
4451|London Road|55.955261|-3.150517||
6641|London Road|55.957233|-3.177725|4451|
8742|London Road|55.956|-3.1595|4451|
35927|London Road|55.9575|-3.1708|4451|
1636|London Street|55.959|-3.1924||
17131|Longniddry|55.975281|-2.892482||
7281|Longstone|55.9240629|-3.2620446||
3314|Lord Nelson|55.9738045|-3.1858283||
36516|Lorne Street|55.9662|-3.1734||
1454|Lothian Road|55.9476|-3.2062||
1661|Lothian Road|55.9475|-3.2061|1454|
8602|Luckenbooths|55.949755|-3.191029||
3937|Lugton|55.896145|-3.081218||
10643|Lugton|55.897625|-3.077469|3937|
36136|Mad Hatter|55.9464428|-3.2144326||
35861|Madeira Street|55.9759|-3.1823||
16538|Magdalen Asylum|55.938914|-3.22715||
13530|Magdalen Chapel|55.947934|-3.192511||
23172|Magdalene Asylum|55.951644|-3.180902|16538|Magdalen Asylum
8734|Maitland Street|55.9437|-3.0704||
36281|Malt House|55.9483094|-3.2101498||
23313|Malt Shovel|55.9506712|-3.1905806||
7260|Manor Place|55.949|-3.2158||
18165|Maple Leaf|55.9650706|-3.1794356||
11604|Marchmont|55.9357079|-3.1994664||
23585|Marchmont Road|55.9376|-3.1947||
33186|Marchmont Street|55.9383|-3.2006||
31824|Marine Hotel|56.03718|-2.822522||
537|Market Street|55.942721|-3.066249||
957|Market Street|55.9427|-3.0619|537|
8726|Market Street|55.9508|-3.1915|537|
27332|Market Street|55.936363|-3.074078|537|
5218|Marlborough Street|55.9529|-3.1104||
8685|Marshall Street|55.9458|-3.1866||
36535|Martello Court|55.9722644|-3.263006||
3664|Martyrs' Monument|55.9475111|-3.1927863||
35491|Mary Erskine School|55.952913|-3.253106||
36789|Maryfield|55.9582|-3.1709||
36143|Masson Hall|55.932056|-3.183299||
35346|Maxwell Street|55.9261|-3.2121||
4562|Maybury|55.9418558|-3.3195986||
8496|Mayfield|55.9342921|-3.1739627||
8769|Mayfield|55.87465|-3.0376966|8496|
31245|Mayfield Terrace|55.9349|-3.172||
35610|Meadowbank|55.9551|-3.1564||
1553|Melville Castle|55.890998|-3.104324||
5170|Melville Castle|55.894469|-3.091917|1553|
13446|Melville Castle|55.89108|-3.109219|1553|
14583|Melville Castle|55.889252|-3.109614|1553|
19947|Melville Castle|55.889281|-3.109471|1553|
20177|Melville Castle|55.895774|-3.097727|1553|
26100|Melville Castle|55.890201|-3.106028|1553|
33325|Melville Castle|55.886964|-3.102242|1553|
37488|Melville Castle|55.890385|-3.111597|1553|
40529|Melville Castle|55.891485|-3.111085|1553|
36324|Melville Drive|55.9402|-3.1935||
3984|Melville Street|55.95|-3.2131||
13442|Melville's Monument|55.9542388|-3.1931767||
18000|Merchant Street|55.9478|-3.1914||
1359|Merchiston|55.9358753|-3.2171502||
18144|Merchiston Castle School|55.909537|-3.250746||
35799|Merchiston Castle School|55.913093|-3.245581|18144|
35282|Merchiston Crescent|55.9345|-3.2155||
17937|Meuse Lane|55.9531|-3.1926||
37442|Middleton|55.8113772|-3.0195169||
40160|Midhope|55.991695|-3.482973||
5361|Midlothian|55.833333|-3.083333||
20794|Millburn Tower|55.931191|-3.328115||
17877|Millerhill|55.9130131|-3.0851504||
21966|Millhill|55.9455|-3.0441||
13710|Milton House|55.951635|-3.177202||
36561|Minto Hotel|55.9352622|-3.1753675||
16328|Minto House|55.947794|-3.189368||
8770|Minto Street|55.9343|-3.1747||
8830|Minto Street|55.9365|-3.177|8770|
19049|Mission Hall|55.95085|-3.18549||
32207|Mission Hall|55.972276|-3.175698||
3938|Mission School|55.943014|-3.181856||
17882|Mitchell Street|55.9741|-3.1659||
35013|Monktonhall|55.93035|-3.060899||
219|Mons Meg|55.9487741|-3.2001579||
31922|Montague House|55.944413|-3.049195||
12366|Montgomery Street|55.9594|-3.1774||
23972|Montpelier Terrace|55.9382|-3.2127||
3725|Moorfoot|55.758855|-3.119389||
1444|Moray House|55.9497277|-3.179842||
539|Moray Place|55.9541541|-3.2090472||
11452|Moredun|55.9136071|-3.1420507||
217|Morningside|55.9274145|-3.2106492||
35790|Morningside Drive|55.9229|-3.2165||
33466|Morningside House|55.928636|-3.209748||
17180|Morningside Road|55.9252|-3.2095||
18560|Morningside Road|55.9294|-3.2098|17180|
35564|Morningside Road|55.9297|-3.2097|17180|
13695|Morocco Land|55.950848|-3.183376||
3982|Morrison Street|55.9462|-3.2155||
36201|Morrison Street|55.9458|-3.2099|3982|
8244|Morrison's Close|55.950427|-3.186566||
2007|Morrison's Haven|55.952803|-3.004676||
18336|Mortonhall|55.9001013|-3.1686809||
35519|Mortonhall Crematorium|55.9015578|-3.1703873||
6724|Moss Cottage|55.95355|-3.109884||
547|Muirend|55.9217611|-3.4451248||
36351|Muirfield Golf Course|56.041279|-2.820972||
9847|Muirhouse|55.9667115|-3.2528178||
37222|Muirton|56.015931|-2.766698||
3663|Municipal Buildings|55.892902|-3.071869||
12359|Murrayfield|55.9458235|-3.2474685||
35417|Murrayfield Ice Rink|55.9433407|-3.244256||
35939|Murrayfield Stadium|55.941039|-3.2411512||
26300|Museum of Scotland|55.946885|-3.190493||
184|Musselburgh|55.9421202|-3.0538516||
1108|Musselburgh|55.942872|-3.048641|184|
19660|Mussleburgh|55.942949|-3.061676|184|
36056|Myreside|55.983485|-2.543825||
35585|Napier Road|55.9338|-3.2176||
35313|Napier University|55.924063|-3.288502||
36008|National Library of Scotland|55.948605|-3.191907||
36154|National Library of Scotland|55.9362567|-3.179789|36008|
37617|National Library of Scotland|55.936473|-3.179896|36008|
3567|National Monument|55.9549011|-3.1820043||
193|Nelson Monument|55.9544051|-3.1827724||
18512|Nelson Street|55.9574|-3.1962||
4189|Nether Bow|55.950621|-3.184278|5656|Netherbow Port
8963|Nether Bow Port|55.950621|-3.184278|5656|Netherbow Port
3728|Nether Hill|55.9425607|-3.1620707||
23584|Nether Liberton|55.9239962|-3.1647269||
3583|Netherbow|55.950621|-3.184278|5656|Netherbow Port
5656|Netherbow Port|55.950621|-3.184278||
25819|New Cemetery|55.891456|-3.07693||
24074|New Register House|55.954193|-3.190189||
8712|New Street|55.9451|-3.0599||
13697|New Street|55.9519|-3.1827|8712|
18436|New Theatre Royal|55.956106|-3.187445||
210|New Town|55.9583198|-3.1992422||
2008|Newbattle Abbey|55.880379|-3.070581||
5169|Newbattle Abbey|55.880649|-3.070524|2008|
19939|Newbattle Abbey|55.881464|-3.070819|2008|
28536|Newbattle Abbey|55.880246|-3.070354|2008|
30466|Newbattle Abbey|55.881295|-3.070622|2008|
31354|Newbattle Abbey|55.884682|-3.069644|2008|
13479|Newbigging|55.9407|-3.0481||
17448|Newbigging|55.9393|-3.0478|13479|
38012|Newbigging|55.945486|-3.492254|13479|
19636|Newbyth|56.011396|-2.664057||
21893|Newbyth|56.015179|-2.664026|19636|
37646|Newbyth|56.011307|-2.658859|19636|
37949|Newbyth|56.015051|-2.662821|19636|
35030|Newcraighall|55.934426|-3.090032||
15583|Newhailes|55.944661|-3.081785||
17444|Newhailes|55.940733|-3.07993|15583|
1487|Newhaven|55.9804283|-3.1949192||
35838|Newhaven Road|55.9714|-3.1874||
2348|Newington|55.9393149|-3.1808547||
18793|Newington House|55.936364|-3.172529||
2353|Newington Road|55.9382|-3.1787||
3909|Newlands|55.888794|-2.690644||
39346|Newton House|55.9160346|-3.0694367||
35127|Newtongrange|55.867521|-3.033825||
3919|Nicolson Square|55.9459|-3.1863||
8666|Nicolson Square|55.9461|-3.1858|3919|
2888|Nicolson Street|55.9451|-3.1841||
8662|Nicolson Street|55.9467|-3.1857|2888|
1148|Niddrie|55.9313817|-3.1221785||
12752|Niddrie Castle|55.9538653|-3.4506925|15597|Niddry Castle
11175|Niddry|55.9313817|-3.1221785|1148|Niddrie
15597|Niddry Castle|55.955091|-3.440249||
571|Niddry Mains|55.959562|-3.448216||
8719|Niddry Street|55.9495|-3.1868||
35524|Nile Grove|55.9263|-3.2056||
13715|Nisbet of Dirleton's House|55.951975|-3.176892||
35649|Noble Place|55.9691|-3.1609||
1076|Nor Loch|55.950135|-3.200252|1443|Nor' Loch
1443|Nor' Loch|55.950135|-3.200252||
36806|North Bank Street|55.95|-3.1939||
12099|North Berwick Law|56.045887|-2.715923||
26835|North Berwick Law|56.048818|-2.713954|12099|
227|North Bridge|55.9518|-3.1883||
12494|North Bridge Street|55.901957|-3.643336||
35352|North British Distillery|55.9407031|-3.2364298||
7258|North Castle Street|55.9532|-3.2039||
16162|North Charlotte Street|55.953|-3.2073||
1501|North Leith|55.97757|-3.185795||
1628|North Loch|55.950135|-3.200252|1443|Nor' Loch
8959|North Queensferry|56.0100806|-3.3942239||
34358|North Richmond Street|55.9471|-3.183||
26271|North Side|55.950802|-3.20714||
37124|North St David Street|55.955|-3.1946||
36158|North West Circus Place|55.9572|-3.2065||
35461|Northern Lighthouse Board|55.952611|-3.201319||
35645|Northfield Broadway|55.9516|-3.1369||
6775|Northumberland Street|55.9568|-3.1994||
34153|Oak Lodge|55.936505|-3.046115||
35046|Ocean Drive|55.9803|-3.1746||
6213|Old Bank|55.957363|-2.775982||
29015|Old Bell|55.9349346|-3.1790559||
7211|Old Bridge|55.941361|-3.057245||
13791|Old Broughton|55.9581|-3.1919||
35606|Old Dalkeith Road|55.9188|-3.1362||
10563|Old Manse|55.825312|-3.009432||
20653|Old Manse|55.934449|-3.50643||
12121|Old Pentland|55.884448|-3.180715||
16027|Old Playhouse Close|55.950862|-3.181887||
13656|Old Stamp Office Close|55.950134|-3.188959||
1450|Old Tolbooth|55.949616|-3.191541|949|Tolbooth
90|Old Town|55.9471293|-3.2002511||
8687|Ormiston|55.883972|-3.441387||
37894|Ormiston Hall|55.89431|-2.940288||
35580|Oswald Road|55.9282|-3.1935||
37850|Outerston|55.807073|-3.062537||
37888|Oxenfoord|55.89415|-2.963375||
29837|Oxenfoord Castle|55.87975|-2.982264||
35314|Oxford Bar|55.9529618|-3.2047389||
36350|Oxford Bar|55.952983|-3.204677|35314|
35383|Oxgangs|55.9053365|-3.2282986||
7905|Palace of Holyrood House|55.9528587|-3.1703442||
7449|Palace Yard|55.948107|-3.199738||
6246|Palmerston Place|55.9483|-3.217||
36050|Palmerston Place|55.9492|-3.2183|6246|
13718|Panmure House|55.952243|-3.178438||
27336|Park Avenue|55.9463|-3.1172||
28010|Park Crescent|55.9133|-3.1579||
20391|Park Gardens|55.9372|-3.0211||
5107|Park Road|55.9785|-3.1963||
6255|Park Terrace|55.9341|-3.0886||
1461|Parliament Hall|55.948839|-3.190969||
3320|Parliament Square|55.9495|-3.1902||
7418|Parliament Square|55.949127|-3.19085|3320|
1639|Paul's Work|55.952685|-3.185354||
20608|Peacock Inn|55.9805956|-3.1934566||
36514|Pear Tree|55.944428|-3.185294||
35633|Pencaitland|55.910736|-2.891878||
39842|Pencaitland|55.916651|-2.886494|35633|
12129|Penicuik|55.8274348|-3.2212058||
40096|Penicuik House|55.8209279|-3.2509601||
36553|Pennywell Road|55.9712|-3.2514||
37892|Penston|55.937892|-2.881536||
1549|Pentland|55.882923|-3.177727||
3731|Pentland|55.872455|-3.184187|1549|
24641|Phantassie|55.988037|-2.648669||
30593|Phantassie|55.986965|-2.647514|24641|
2176|Physic Garden|55.951584|-3.187722||
13874|Physicians' Hall|55.953484|-3.195628||
13794|Picardy Place|55.9569412|-3.1875252||
17972|Picardy Place|55.9569|-3.1868|13794|
26839|Piershill Barracks|55.956284|-3.146864||
35642|Piershill Cemetery|55.955635|-3.139365||
8674|Pilrig|55.9680589|-3.1817222||
8755|Pilrig Street|55.9657|-3.1805||
16154|Pilrig Street|55.9684|-3.1838|8755|
35836|Pilton|55.9709468|-3.2462305||
2114|Pinkie House|55.943492|-3.044447||
8146|Pinkie House|55.94247|-3.044147|2114|
11375|Pinkie House|55.943695|-3.0449|2114|
12019|Pinkie House|55.941674|-3.041564|2114|
12361|Pitt Street|55.9734|-3.1855||
35007|Pizza Express|55.9487619|-3.1925575||
13699|Playhouse Close|55.950843|-3.181999||
3870|Pleasance|55.9482|-3.1821||
3943|Pleasance|55.9457|-3.1815|3870|
35595|Pollock Halls|55.9403255|-3.1714042||
24085|Polton|55.870519|-3.1294307||
25682|Polton House|55.874034|-3.121167||
11253|Polwarth|55.931354|-3.2279834||
35448|Polwarth Terrace|55.9313|-3.2256||
1610|Ponton Street|55.9437|-3.2059||
25499|Port Edgar|55.9950452|-3.4110345||
35817|Port Hamilton|55.9442|-3.2084||
1123|Port of Leith|55.9793856|-3.1695676||
22268|Port Seton|55.967926|-2.947296||
34929|Port Seton|55.967184|-2.953815|22268|
1200|Portobello|55.9528635|-3.1145573||
35608|Portobello High Street|55.9516|-3.1096||
19079|Portobello Road|55.954928|-3.147737||
35093|Portobello Road|55.955|-3.1492|19079|
35227|Portobello Road|55.9568|-3.1305|19079|
35609|Portobello Road|55.954867|-3.147559|19079|
35579|Porty|55.9528635|-3.1145573|1200|Portobello
1092|Potterrow|55.9461|-3.189||
8660|Potterrow|55.9466|-3.1877|1092|
8764|Potterrow|55.9458|-3.1871|1092|
24441|Preston Grange|55.949722|-2.995244||
32429|Preston Tower|55.955708|-2.978101||
11752|Prestonfield|55.9396173|-3.1630777||
9236|Prestonfield House|55.937303|-3.158726||
35523|Prestonfield House|55.9366417|-3.157087|9236|
36220|Prestonfield House|55.936553|-3.157263|9236|
1199|Prestonpans|55.955002|-2.994515||
228|Prince's Gardens|55.9497435|-3.2019502|2897|Princes Street Gardens
187|Prince's Street|55.9526|-3.193|2898|Princes Street
556|Prince's Street|55.9511|-3.2014|2898|Princes Street
7977|Prince's Street|55.9518|-3.1985|2898|Princes Street
194|Prince's Street Gardens|55.9497435|-3.2019502|2897|Princes Street Gardens
528|Princes Street|55.9511|-3.2014|2898|
567|Princes Street|55.9518|-3.1985|2898|
2898|Princes Street|55.9526|-3.193||
2897|Princes Street Gardens|55.9497435|-3.2019502||
4000|Princes Street Station|55.949337|-3.208071||
16930|Quality Street|55.9643|-3.2743||
40462|Quality Street|55.9639|-3.2737|16930|
20733|Quarry Bank|55.9157|-3.2948||
35832|Queen Charlotte Street|55.9734|-3.1667||
36517|Queen Charlotte Street|55.9739|-3.1688|35832|
17731|Queen Margaret College|55.969425|-3.167392||
36266|Queen Margaret University|55.9299869|-3.0772678||
6301|Queen Mary's Room|55.948067|-3.19924||
552|Queen Street|55.9546|-3.2002||
765|Queen's Arms|55.9536518|-3.2005421||
35556|Queen's Crescent|55.9341|-3.1699||
3004|Queen's Drive|55.9515|-3.1664||
13443|Queen's Gardens|55.9595|-3.2473||
34792|Queen's Hall|55.941137|-3.181799|36093|
5559|Queen's Road|55.9589|-3.248||
1169|Queen's Theatre|55.955951|-3.187664||
7455|Queensberry House|55.9521569|-3.1757733||
12365|Queensferry Road|55.9619|-3.2836||
20775|Queensferry Road|55.962|-3.2828|12365|
26281|Queensferry Road|55.9547|-3.229|12365|
38052|Queensferry Road|55.9567|-3.2452|12365|
38938|Queensferry Road|55.9552|-3.2382|12365|
1673|Queensferry Street|55.9514|-3.211||
12097|Queensferry Street|55.952|-3.2129|1673|
12068|Raeburn Place|55.9591|-3.2125||
13584|Ramsay Garden|55.9493|-3.1964||
17938|Ramsay Garden|55.949251|-3.196619|13584|
1618|Ramsay House|55.956542|-3.239913||
1663|Ramsay House|55.976952|-3.192122|1618|
6991|Ramsay Lane|55.9493|-3.196||
24053|Ramsay Place|55.9541|-3.1144||
1662|Randolph Crescent|55.951934|-3.211707||
12352|Randolph Crescent|55.9523|-3.2118|1662|
3955|Rankeillor Street|55.9426|-3.1809||
8512|Ratho|55.9214987|-3.383414||
13562|Ratho|55.923548|-3.377625|8512|
8194|Ravelston|55.9519283|-3.2469759||
35041|Ravelston Dykes|55.9508|-3.2438||
36354|Ravelston Dykes|55.9523|-3.2321|35041|
35179|Ravenswood Avenue|55.9205|-3.1521||
30280|Red House|55.943752|-3.050826||
30465|Red House|56.045672|-2.782281|30280|
13347|Redcliff|55.957401|-2.634303||
5726|Redford|55.9082164|-3.2464447||
35178|Redgauntlet Terrace|55.9189|-3.1531||
24689|Redheugh|55.852282|-3.069521||
37946|Redheugh|55.852376|-3.069028|24689|
6999|Regent Road|55.9536|-3.1787||
31965|Regent Road|55.9538|-3.1838|6999|
33273|Regent Road|55.9539|-3.1776|6999|
443|Regent Street|55.9533|-3.1115||
4737|Regent Terrace|55.9546|-3.1766||
1498|Register House|55.953707|-3.189293|13838|General Register House
13714|Reid's Close|55.9514|-3.1761||
7657|Rest and Be Thankful|55.9477108|-3.2639521||
2112|Restalrig|55.9613749|-3.1476473||
6420|Riding School|55.944614|-3.183666||
12075|River Almond|55.9782353|-3.301899||
34400|Robert Burns|55.9753781|-3.1668075||
